query_number,query,intent_number,intent_text,cliff_threshold,retention_threshold,cutoff_rank,reason,cliff_percentage,score_retention,neighborhood_end,universe_size,tool_reduction
15,Check the deployment status on Railway,1,Check the deployment status on Railway,5,85,10,cliff,5.853658536585367,85.85365853658537,10,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,5,90,5,retention,,91.70731707317074,5,122,0.9590163934426229
15,Check the deployment status on Railway,1,Check the deployment status on Railway,6,50,107,retention,,50.0,107,122,0.12295081967213117
15,Check the deployment status on Railway,1,Check the deployment status on Railway,6,60,58,retention,,60.24390243902439,58,122,0.5245901639344263
15,Check the deployment status on Railway,1,Check the deployment status on Railway,6,70,17,retention,,70.24390243902438,17,122,0.860655737704918
15,Check the deployment status on Railway,1,Check the deployment status on Railway,6,75,15,retention,,75.1219512195122,15,122,0.8770491803278688
15,Check the deployment status on Railway,1,Check the deployment status on Railway,6,80,12,retention,,80.0,12,122,0.9016393442622951
15,Check the deployment status on Railway,1,Check the deployment status on Railway,6,85,10,retention,,85.85365853658537,10,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,6,90,5,retention,,91.70731707317074,5,122,0.9590163934426229
15,Check the deployment status on Railway,1,Check the deployment status on Railway,7,50,107,retention,,50.0,107,122,0.12295081967213117
15,Check the deployment status on Railway,1,Check the deployment status on Railway,7,60,58,retention,,60.24390243902439,58,122,0.5245901639344263
15,Check the deployment status on Railway,1,Check the deployment status on Railway,7,70,17,retention,,70.24390243902438,17,122,0.860655737704918
15,Check the deployment status on Railway,1,Check the deployment status on Railway,7,75,15,retention,,75.1219512195122,15,122,0.8770491803278688
15,Check the deployment status on Railway,1,Check the deployment status on Railway,7,80,12,retention,,80.0,12,122,0.9016393442622951
15,Check the deployment status on Railway,1,Check the deployment status on Railway,7,85,10,retention,,85.85365853658537,10,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,7,90,5,retention,,91.70731707317074,5,122,0.9590163934426229
15,Check the deployment status on Railway,1,Check the deployment status on Railway,8,50,107,retention,,50.0,107,122,0.12295081967213117
15,Check the deployment status on Railway,1,Check the deployment status on Railway,8,60,58,retention,,60.24390243902439,58,122,0.5245901639344263
15,Check the deployment status on Railway,1,Check the deployment status on Railway,8,70,17,retention,,70.24390243902438,17,122,0.860655737704918
15,Check the deployment status on Railway,1,Check the deployment status on Railway,8,75,15,retention,,75.1219512195122,15,122,0.8770491803278688
15,Check the deployment status on Railway,1,Check the deployment status on Railway,8,80,12,retention,,80.0,12,122,0.9016393442622951
15,Check the deployment status on Railway,1,Check the deployment status on Railway,8,85,10,retention,,85.85365853658537,10,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,8,90,5,retention,,91.70731707317074,5,122,0.9590163934426229
15,Check the deployment status on Railway,1,Check the deployment status on Railway,10,50,107,retention,,50.0,107,122,0.12295081967213117
15,Check the deployment status on Railway,1,Check the deployment status on Railway,10,60,58,retention,,60.24390243902439,58,122,0.5245901639344263
15,Check the deployment status on Railway,1,Check the deployment status on Railway,10,70,17,retention,,70.24390243902438,17,122,0.860655737704918
15,Check the deployment status on Railway,1,Check the deployment status on Railway,10,75,15,retention,,75.1219512195122,15,122,0.8770491803278688
15,Check the deployment status on Railway,1,Check the deployment status on Railway,10,80,12,retention,,80.0,12,122,0.9016393442622951
15,Check the deployment status on Railway,1,Check the deployment status on Railway,10,85,10,retention,,85.85365853658537,10,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,10,90,5,retention,,91.70731707317074,5,122,0.9590163934426229
