query_number,query,intent_number,action,target,intent_text,rank,tool_name,score,normalized_rank,normalized_score,knee_distance,gap,gap_percent,is_knee
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,30,sharepoint_tools_create_txt_file_in_sharepoint,0.46875,0.2396694214876033,0.35960591133004927,0.28335512955336023,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,31,carrot_mcp_server_api_create_leave_application,0.466796875,0.24793388429752067,0.35467980295566504,0.2809945564939905,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,32,office_word_mcp_server_api_create_word_document,0.466796875,0.256198347107438,0.35467980295566504,0.27515069879823395,0.00390625,0.5405405405405406,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,33,office_word_mcp_server_api_get_paragraph_text_from_document,0.462890625,0.2644628099173554,0.3448275862068966,0.2762734103752512,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,34,carrot_mcp_server_api_update_leave_application,0.462890625,0.2727272727272727,0.3448275862068966,0.27042955267949464,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,35,outlook_mail_management_delete_email_message,0.4609375,0.2809917355371901,0.3399014778325123,0.268068979620125,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,36,office_word_mcp_server_api_get_document_text,0.4609375,0.2892561983471074,0.3399014778325123,0.2622251219243684,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,37,github_mcp_server_get_me,0.4609375,0.2975206611570248,0.3399014778325123,0.2563812642286118,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,38,office_word_mcp_server_api_get_document_info,0.4609375,0.30578512396694213,0.3399014778325123,0.2505374065328552,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,39,github_mcp_server_list_commits,0.458984375,0.3140495867768595,0.33497536945812806,0.24817683347348557,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,40,office_word_mcp_server_api_get_document_xml,0.45703125,0.32231404958677684,0.33004926108374383,0.24581626041411592,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,41,carrot_mcp_server_api_get_employee,0.455078125,0.3305785123966942,0.3251231527093596,0.2434556873547462,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,42,github_mcp_server_list_pull_requests,0.455078125,0.33884297520661155,0.3251231527093596,0.23761182965898964,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,43,office_word_mcp_server_api_add_page_break,0.455078125,0.34710743801652894,0.3251231527093596,0.23176797196323307,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,44,project_management_tools_get_team,0.455078125,0.35537190082644626,0.3251231527093596,0.2259241142674765,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,45,railway_tools_project_environments,0.453125,0.36363636363636365,0.32019704433497537,0.22356354120810676,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,46,office_word_mcp_server_api_delete_paragraph,0.453125,0.371900826446281,0.32019704433497537,0.2177196835123502,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,47,carrot_mcp_server_api_list_employees,0.451171875,0.38016528925619836,0.31527093596059114,0.21535911045298056,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,48,railway_tools_service_restart,0.44921875,0.3884297520661157,0.3103448275862069,0.2129985373936109,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,49,carrot_mcp_server_api_hr_dashboard_summary,0.44921875,0.39669421487603307,0.3103448275862069,0.20715467969785434,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,50,office_word_mcp_server_api_delete_document,0.447265625,0.4049586776859504,0.3054187192118227,0.20479410663848463,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,51,github_mcp_server_merge_pull_request,0.447265625,0.4132231404958678,0.3054187192118227,0.19895024894272806,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,52,railway_tools_service_create_from_repo,0.447265625,0.4214876033057851,0.3054187192118227,0.1931063912469715,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,53,supabase_mcp_update_database_table_data,0.447265625,0.4297520661157025,0.3054187192118227,0.18726253355121492,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,54,project_management_tools_list_work_items,0.447265625,0.4380165289256198,0.3054187192118227,0.18141867585545834,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,55,project_management_tools_create_team,0.4453125,0.4462809917355372,0.30049261083743845,0.1790581027960886,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,56,project_management_tools_get_work_item_comments,0.4453125,0.45454545454545453,0.30049261083743845,0.17321424510033204,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,57,office_word_mcp_server_api_merge_doucments,0.443359375,0.4628099173553719,0.2955665024630542,0.17085367204096233,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,58,github_mcp_server_update_pull_request,0.443359375,0.47107438016528924,0.2955665024630542,0.16500981434520576,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,59,railway_tools_service_list,0.443359375,0.4793388429752066,0.2955665024630542,0.1591659566494492,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,60,project_management_tools_view_board,0.44140625,0.48760330578512395,0.29064039408866993,0.15680538359007962,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,61,github_mcp_server_create_pull_request,0.439453125,0.49586776859504134,0.2857142857142857,0.1544448105307099,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,62,railway_tools_project_list,0.439453125,0.5041322314049587,0.2857142857142857,0.14860095283495334,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,63,project_management_tools_list_teams,0.439453125,0.512396694214876,0.2857142857142857,0.14275709513919677,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,64,railway_tools_service_info,0.439453125,0.5206611570247934,0.2857142857142857,0.1369132374434401,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,65,project_management_tools_export_sprint_to_sharepoint,0.4375,0.5289256198347108,0.28078817733990147,0.13455266438407046,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,66,project_management_tools_delete_team,0.435546875,0.5371900826446281,0.27586206896551724,0.13219209132470083,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,67,quest_studio_file_storage_get_storage_usage,0.435546875,0.5454545454545454,0.27586206896551724,0.12634823362894426,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,68,railway_tools_project_delete,0.435546875,0.5537190082644629,0.27586206896551724,0.12050437593318761,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,69,project_management_tools_list_team_members,0.43359375,0.5619834710743802,0.270935960591133,0.11814380287381795,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,70,project_management_tools_update_task_status,0.43359375,0.5702479338842975,0.270935960591133,0.11229994517806138,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,71,github_mcp_server_get_file_contents,0.431640625,0.5785123966942148,0.2660098522167488,0.10993937211869174,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,72,github_mcp_server_create_repository,0.431640625,0.5867768595041323,0.2660098522167488,0.10409551442293509,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,73,railway_tools_service_update,0.4296875,0.5950413223140496,0.26108374384236455,0.10173494136356545,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,74,railway_tools_project_create,0.427734375,0.6033057851239669,0.2561576354679803,0.09937436830419581,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,75,github_mcp_server_list_branches,0.42578125,0.6115702479338843,0.2512315270935961,0.09701379524482617,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,76,web_search_tools_web_search,0.423828125,0.6198347107438017,0.24630541871921183,0.09465322218545645,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,77,office_word_mcp_server_api_list_files,0.423828125,0.628099173553719,0.24630541871921183,0.08880936448969988,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,78,supabase_mcp_get_table_schema,0.421875,0.6363636363636364,0.2413793103448276,0.08644879143033024,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,79,railway_tools_database_list_types,0.421875,0.6446280991735537,0.2413793103448276,0.08060493373457367,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,80,quest_studio_file_storage_get_file_content,0.421875,0.6528925619834711,0.2413793103448276,0.07476107603881701,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,81,project_management_tools_list_sprints,0.421875,0.6611570247933884,0.2413793103448276,0.06891721834306044,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,82,project_management_tools_add_work_item_comment,0.421875,0.6694214876033058,0.2413793103448276,0.06307336064730387,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,83,supabase_mcp_check_database_health,0.421875,0.6776859504132231,0.2413793103448276,0.0572295029515473,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,84,quest_studio_file_storage_delete_file,0.419921875,0.6859504132231405,0.23645320197044334,0.05486892989217758,0.00390625,0.5405405405405406,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,85,carrot_mcp_server_api_work_hours_summary,0.416015625,0.6942148760330579,0.22660098522167488,0.055991641469194865,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,86,carrot_mcp_server_api_log_hours_entry,0.416015625,0.7024793388429752,0.22660098522167488,0.050147783773438294,0.00390625,0.5405405405405406,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,87,project_management_tools_assign_work_item,0.412109375,0.7107438016528925,0.21674876847290642,0.05127049535045558,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,88,carrot_mcp_server_api_list_leave_application,0.412109375,0.71900826446281,0.21674876847290642,0.04542663765469901,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,89,project_management_tools_get_sprint,0.41015625,0.7272727272727273,0.21182266009852216,0.04306606459532937,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,90,supabase_mcp_insert_table_data,0.41015625,0.7355371900826446,0.21182266009852216,0.0372222068995728,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,91,railway_tools_service_create_from_image,0.408203125,0.743801652892562,0.20689655172413793,0.03486163384020315,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,92,project_management_tools_get_user_capacity,0.408203125,0.7520661157024794,0.20689655172413793,0.029017776144446505,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,93,railway_tools_service_delete,0.40625,0.7603305785123967,0.2019704433497537,0.026657203085076863,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,94,quest_studio_file_storage_update_file,0.40625,0.768595041322314,0.2019704433497537,0.020813345389320292,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,95,supabase_mcp_select_database_table_data,0.404296875,0.7768595041322314,0.19704433497536947,0.018452772329950653,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,96,github_mcp_server_create_branch,0.404296875,0.7851239669421488,0.19704433497536947,0.012608914634194002,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,97,sharepoint_tools_get_sharepoint_documents,0.40234375,0.7933884297520661,0.1921182266009852,0.01024834157482436,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,98,project_management_tools_create_work_item,0.400390625,0.8016528925619835,0.18719211822660098,0.007887768515454717,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,99,project_management_tools_update_work_item,0.3984375,0.8099173553719008,0.18226600985221675,0.0055271954560850755,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,100,supabase_mcp_get_database_tables,0.3984375,0.8181818181818182,0.18226600985221675,0.0003166622396715747,0.0,0.0,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,101,quest_studio_file_storage_get_file,0.3984375,0.8264462809917356,0.18226600985221675,0.006160519935428146,0.00390625,0.5405405405405406,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,102,project_management_tools_create_sprint,0.39453125,0.8347107438016529,0.1724137931034483,0.005037808358410859,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,103,project_management_tools_update_user_capacity,0.392578125,0.8429752066115702,0.16748768472906403,0.007398381417780423,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,104,railway_tools_volume_update,0.390625,0.8512396694214877,0.1625615763546798,0.009758954477150143,0.001953125,0.2702702702702703,False
2,Reply to Tom's email,1,reply,Tom email,Reply to Tom 's email,105,sharepoint_tools_get_sharepoint_sites,0.388671875,0.859504132231405,0.15763546798029557,0.012119527536519863,0.001953125,0.2702702702702703,False
